2019-11-20 11:19:41,990 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] AbstractTestContextBootstrapper.java:308 - Neither @ContextConfiguration nor @ContextHierarchy found for test class [learn.flow.dao.datasource.DataSourceTest], using SpringBootContextLoader
2019-11-20 11:25:02,779 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] AbstractTestContextBootstrapper.java:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-11-20 11:25:02,799 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] AbstractTestContextBootstrapper.java:177 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@821330f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6f43c82, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5db6b9cd, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@210ab13f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20b2475a, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7857fe2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6f15d60e, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1be2019a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@29d80d2b, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@58e1d9d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@446a1e84, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4f0f2942]
2019-11-20 11:25:03,159 [main] INFO  [learn.flow.dao.mapepr.SimpleMapperTest] StartupInfoLogger.java:50 - Starting SimpleMapperTest on C07450 with PID 13168 (started by lxiang17 in D:\PROJECT\flow-all\flow-dao)
2019-11-20 11:25:03,159 [main] INFO  [learn.flow.dao.mapepr.SimpleMapperTest] SpringApplication.java:648 - No active profile set, falling back to default profiles: default
2019-11-20 11:25:03,851 [main] WARN  [org.mybatis.spring.mapper.ClassPathMapperScanner] Logger.java:44 - No MyBatis mapper was found in '[learn.flow.dao.repository]' package. Please check your configuration.
2019-11-20 11:25:04,004 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-20 11:25:04,018 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:182 - Finished Spring Data repository scanning in 8ms. Found 0 repository interfaces.
2019-11-20 11:25:04,380 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'org.springframework.kafka.annotation.KafkaBootstrapConfiguration' of type [org.springframework.kafka.annotation.KafkaBootstrapConfiguration$$EnhancerBySpringCGLIB$$733b570f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-20 11:25:04,422 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9f89458c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-20 11:25:04,810 [main] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:1010 - {dataSource-1} inited
2019-11-20 11:25:05,069 [main] INFO  [org.hibernate.jpa.internal.util.LogHelper] LogHelper.java:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-11-20 11:25:05,130 [main] INFO  [org.hibernate.Version] Version.java:46 - HHH000412: Hibernate Core {5.3.12.Final}
2019-11-20 11:25:05,131 [main] INFO  [org.hibernate.cfg.Environment] Environment.java:213 - HHH000206: hibernate.properties not found
2019-11-20 11:25:05,268 [main] INFO  [org.hibernate.annotations.common.Version] JavaReflectionManager.java:49 - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-11-20 11:25:05,603 [main] INFO  [org.hibernate.dialect.Dialect] Dialect.java:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-11-20 11:25:05,789 [main] INFO  [o.s.orm.jpa.LocalContainerEntityManagerFactoryBean] AbstractEntityManagerFactoryBean.java:416 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-11-20 11:25:06,483 [main] INFO  [o.s.scheduling.concurrent.ThreadPoolTaskExecutor] ExecutorConfigurationSupport.java:171 - Initializing ExecutorService 'applicationTaskExecutor'
2019-11-20 11:25:06,873 [main] WARN  [c.b.mybatisplus.core.toolkit.TableInfoHelper] TableInfoHelper.java:255 - Warn: Could not find @TableId in Class: learn.flow.dao.entity.SysUserInfo.
2019-11-20 11:25:07,418 [main] INFO  [learn.flow.dao.mapepr.SimpleMapperTest] StartupInfoLogger.java:59 - Started SimpleMapperTest in 4.572 seconds (JVM running for 6.352)
2019-11-20 11:25:07,522 [Thread-2] INFO  [o.s.scheduling.concurrent.ThreadPoolTaskExecutor] ExecutorConfigurationSupport.java:208 - Shutting down ExecutorService 'applicationTaskExecutor'
2019-11-20 11:25:07,522 [Thread-2] INFO  [o.s.orm.jpa.LocalContainerEntityManagerFactoryBean] AbstractEntityManagerFactoryBean.java:598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-11-20 11:25:07,525 [Thread-2] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:2003 - {dataSource-1} closing ...
2019-11-20 11:25:07,532 [Thread-2] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:2075 - {dataSource-1} closed
2019-11-20 11:32:10,483 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] AbstractTestContextBootstrapper.java:308 - Neither @ContextConfiguration nor @ContextHierarchy found for test class [learn.flow.dao.mapepr.SimpleMapperTest], using SpringBootContextLoader
2019-11-20 11:32:10,489 [main] INFO  [o.s.test.context.support.AbstractContextLoader] AbstractContextLoader.java:264 - Could not detect default resource locations for test class [learn.flow.dao.mapepr.SimpleMapperTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-11-20 11:32:10,490 [main] INFO  [o.s.t.c.support.AnnotationConfigContextLoaderUtils] AnnotationConfigContextLoaderUtils.java:83 - Could not detect default configuration classes for test class [learn.flow.dao.mapepr.SimpleMapperTest]: SimpleMapperTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-11-20 11:32:10,659 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] SpringBootTestContextBootstrapper.java:235 - Found @SpringBootConfiguration learn.flow.dao.FlowDaoApplication for test class learn.flow.dao.mapepr.SimpleMapperTest
2019-11-20 11:32:10,821 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] AbstractTestContextBootstrapper.java:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-11-20 11:32:10,839 [main] INFO  [o.s.b.t.context.SpringBootTestContextBootstrapper] AbstractTestContextBootstrapper.java:177 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@269f4bad, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5ed731d0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3234f74e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7bc10d84, org.springframework.test.context.support.DirtiesContextTestExecutionListener@275fe372, org.springframework.test.context.transaction.TransactionalTestExecutionListener@40e10ff8, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@557a1e2d, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@26a4842b, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7e38a7fe, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@366ef90e, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@33e01298, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@31e75d13]
2019-11-20 11:32:11,238 [main] INFO  [learn.flow.dao.mapepr.SimpleMapperTest] StartupInfoLogger.java:50 - Starting SimpleMapperTest on C07450 with PID 16088 (started by lxiang17 in D:\PROJECT\flow-all\flow-dao)
2019-11-20 11:32:11,239 [main] INFO  [learn.flow.dao.mapepr.SimpleMapperTest] SpringApplication.java:648 - No active profile set, falling back to default profiles: default
2019-11-20 11:32:11,986 [main] WARN  [org.mybatis.spring.mapper.ClassPathMapperScanner] Logger.java:44 - No MyBatis mapper was found in '[learn.flow.dao.repository]' package. Please check your configuration.
2019-11-20 11:32:12,226 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-20 11:32:12,248 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:182 - Finished Spring Data repository scanning in 11ms. Found 0 repository interfaces.
2019-11-20 11:32:12,692 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'org.springframework.kafka.annotation.KafkaBootstrapConfiguration' of type [org.springframework.kafka.annotation.KafkaBootstrapConfiguration$$EnhancerBySpringCGLIB$$f70fa0da] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-20 11:32:12,741 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$235d8f57] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-20 11:32:13,198 [main] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:1010 - {dataSource-1} inited
2019-11-20 11:32:13,461 [main] INFO  [org.hibernate.jpa.internal.util.LogHelper] LogHelper.java:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-11-20 11:32:13,533 [main] INFO  [org.hibernate.Version] Version.java:46 - HHH000412: Hibernate Core {5.3.12.Final}
2019-11-20 11:32:13,536 [main] INFO  [org.hibernate.cfg.Environment] Environment.java:213 - HHH000206: hibernate.properties not found
2019-11-20 11:32:13,713 [main] INFO  [org.hibernate.annotations.common.Version] JavaReflectionManager.java:49 - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-11-20 11:32:14,157 [main] INFO  [org.hibernate.dialect.Dialect] Dialect.java:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-11-20 11:32:14,480 [main] INFO  [o.s.orm.jpa.LocalContainerEntityManagerFactoryBean] AbstractEntityManagerFactoryBean.java:416 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-11-20 11:32:15,318 [main] INFO  [o.s.scheduling.concurrent.ThreadPoolTaskExecutor] ExecutorConfigurationSupport.java:171 - Initializing ExecutorService 'applicationTaskExecutor'
2019-11-20 11:32:15,873 [main] WARN  [c.b.mybatisplus.core.toolkit.TableInfoHelper] TableInfoHelper.java:255 - Warn: Could not find @TableId in Class: learn.flow.dao.entity.SysUserInfo.
2019-11-20 11:32:16,561 [main] INFO  [learn.flow.dao.mapepr.SimpleMapperTest] StartupInfoLogger.java:59 - Started SimpleMapperTest in 5.673 seconds (JVM running for 7.967)
2019-11-20 11:32:16,963 [Thread-2] INFO  [o.s.scheduling.concurrent.ThreadPoolTaskExecutor] ExecutorConfigurationSupport.java:208 - Shutting down ExecutorService 'applicationTaskExecutor'
2019-11-20 11:32:16,964 [Thread-2] INFO  [o.s.orm.jpa.LocalContainerEntityManagerFactoryBean] AbstractEntityManagerFactoryBean.java:598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-11-20 11:32:16,966 [Thread-2] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:2003 - {dataSource-1} closing ...
2019-11-20 11:32:16,974 [Thread-2] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:2075 - {dataSource-1} closed
